purchaseorderid;purchaseorderdetailid;duedate;orderqty;productid;unitprice;receivedqty;rejectedqty;modifieddate
2348.0;5206.0;2014-04-03 00:00:00.000;550.0;319.0;46.4205;550.0;0.0;2014-03-27 00:00:00.000
2349.0;5207.0;2014-04-03 00:00:00.000;3.0;373.0;41.2965;3.0;0.0;2014-03-27 00:00:00.000
2349.0;5208.0;2014-04-03 00:00:00.000;3.0;374.0;37.023;3.0;0.0;2014-03-27 00:00:00.000
2350.0;5209.0;2014-04-03 00:00:00.000;3.0;2.0;41.916;3.0;0.0;2014-03-27 00:00:00.000
2351.0;5210.0;2014-04-03 00:00:00.000;3.0;1.0;50.2635;3.0;0.0;2014-03-27 00:00:00.000
2352.0;5211.0;2014-04-03 00:00:00.000;3.0;364.0;47.754;3.0;0.0;2014-03-27 00:00:00.000
2352.0;5212.0;2014-04-03 00:00:00.000;3.0;365.0;43.4805;3.0;0.0;2014-03-27 00:00:00.000
2353.0;5213.0;2014-04-03 00:00:00.000;550.0;530.0;16.086;550.0;0.0;2014-03-27 00:00:00.000
2354.0;5214.0;2014-04-03 00:00:00.000;3.0;4.0;57.0255;3.0;0.0;2014-03-27 00:00:00.000
2355.0;5215.0;2014-04-03 00:00:00.000;550.0;512.0;37.086;550.0;0.0;2014-03-27 00:00:00.000
2356.0;5216.0;2014-04-03 00:00:00.000;550.0;513.0;26.5965;468.0;0.0;2014-03-27 00:00:00.000
2357.0;5217.0;2014-04-03 00:00:00.000;550.0;317.0;27.0585;550.0;0.0;2014-03-27 00:00:00.000
2357.0;5218.0;2014-04-03 00:00:00.000;550.0;318.0;33.579;550.0;0.0;2014-03-27 00:00:00.000
2357.0;5219.0;2014-04-03 00:00:00.000;550.0;319.0;46.0635;550.0;0.0;2014-03-27 00:00:00.000
2358.0;5220.0;2014-04-03 00:00:00.000;3.0;403.0;47.4705;3.0;0.0;2014-03-27 00:00:00.000
2358.0;5221.0;2014-04-03 00:00:00.000;3.0;404.0;45.3705;3.0;0.0;2014-03-27 00:00:00.000
2358.0;5222.0;2014-04-03 00:00:00.000;3.0;405.0;49.644;3.0;0.0;2014-03-27 00:00:00.000
2358.0;5223.0;2014-04-03 00:00:00.000;3.0;406.0;45.3705;3.0;0.0;2014-03-27 00:00:00.000
2358.0;5224.0;2014-04-03 00:00:00.000;3.0;407.0;43.2705;3.0;0.0;2014-03-27 00:00:00.000
2359.0;5225.0;2014-04-03 00:00:00.000;3.0;436.0;41.2965;3.0;0.0;2014-03-27 00:00:00.000
2359.0;5226.0;2014-04-03 00:00:00.000;3.0;437.0;37.023;3.0;0.0;2014-03-27 00:00:00.000
2360.0;5227.0;2014-04-03 00:00:00.000;3.0;320.0;47.4705;3.0;0.0;2014-03-27 00:00:00.000
2360.0;5228.0;2014-04-03 00:00:00.000;3.0;321.0;42.798;3.0;0.0;2014-03-27 00:00:00.000
2360.0;5229.0;2014-04-03 00:00:00.000;60.0;322.0;25.4205;60.0;0.0;2014-03-27 00:00:00.000
2361.0;5230.0;2014-04-04 00:00:00.000;3.0;445.0;41.2965;3.0;0.0;2014-03-28 00:00:00.000
2361.0;5231.0;2014-04-04 00:00:00.000;3.0;446.0;37.023;3.0;0.0;2014-03-28 00:00:00.000
2361.0;5232.0;2014-04-04 00:00:00.000;3.0;447.0;47.6805;3.0;0.0;2014-03-28 00:00:00.000
2361.0;5233.0;2014-04-04 00:00:00.000;3.0;448.0;45.5805;3.0;0.0;2014-03-28 00:00:00.000
2362.0;5234.0;2014-04-04 00:00:00.000;550.0;941.0;62.9895;550.0;82.0;2014-03-28 00:00:00.000
2363.0;5235.0;2014-04-04 00:00:00.000;60.0;322.0;26.3655;60.0;0.0;2014-03-28 00:00:00.000
2364.0;5236.0;2014-04-04 00:00:00.000;3.0;504.0;48.762;3.0;0.0;2014-03-28 00:00:00.000
2365.0;5237.0;2014-04-04 00:00:00.000;3.0;497.0;34.188;3.0;0.0;2014-03-28 00:00:00.000
2366.0;5238.0;2014-04-04 00:00:00.000;3.0;323.0;50.2635;3.0;0.0;2014-03-28 00:00:00.000
2367.0;5239.0;2014-04-04 00:00:00.000;550.0;523.0;10.731;550.0;0.0;2014-03-28 00:00:00.000
2367.0;5240.0;2014-04-04 00:00:00.000;550.0;524.0;14.1225;550.0;0.0;2014-03-28 00:00:00.000
2368.0;5241.0;2014-04-04 00:00:00.000;60.0;492.0;50.2635;60.0;0.0;2014-03-28 00:00:00.000
2368.0;5242.0;2014-04-04 00:00:00.000;60.0;493.0;57.1515;60.0;0.0;2014-03-28 00:00:00.000
2368.0;5243.0;2014-04-04 00:00:00.000;60.0;494.0;53.2035;60.0;0.0;2014-03-28 00:00:00.000
2368.0;5244.0;2014-04-04 00:00:00.000;60.0;495.0;63.693;60.0;0.0;2014-03-28 00:00:00.000
2368.0;5245.0;2014-04-04 00:00:00.000;60.0;496.0;48.909;60.0;0.0;2014-03-28 00:00:00.000
2369.0;5246.0;2014-04-04 00:00:00.000;550.0;911.0;21.0945;550.0;0.0;2014-03-28 00:00:00.000
2369.0;5247.0;2014-04-04 00:00:00.000;550.0;912.0;30.4395;550.0;0.0;2014-03-28 00:00:00.000
2369.0;5248.0;2014-04-04 00:00:00.000;550.0;913.0;40.9395;550.0;0.0;2014-03-28 00:00:00.000
2369.0;5249.0;2014-04-04 00:00:00.000;550.0;914.0;21.0945;550.0;0.0;2014-03-28 00:00:00.000
2369.0;5250.0;2014-04-04 00:00:00.000;550.0;915.0;30.4395;550.0;0.0;2014-03-28 00:00:00.000
2370.0;5251.0;2014-04-04 00:00:00.000;60.0;506.0;9.198;60.0;0.0;2014-03-28 00:00:00.000
2371.0;5252.0;2014-04-04 00:00:00.000;550.0;679.0;5.775;550.0;0.0;2014-03-28 00:00:00.000
2372.0;5253.0;2014-04-04 00:00:00.000;550.0;507.0;23.394;550.0;82.0;2014-03-28 00:00:00.000
2372.0;5254.0;2014-04-04 00:00:00.000;550.0;508.0;27.6465;550.0;0.0;2014-03-28 00:00:00.000
2373.0;5255.0;2014-04-04 00:00:00.000;550.0;535.0;3.486;550.0;0.0;2014-03-28 00:00:00.000
2374.0;5256.0;2014-04-04 00:00:00.000;550.0;351.0;6.195;550.0;0.0;2014-03-28 00:00:00.000
2374.0;5257.0;2014-04-04 00:00:00.000;550.0;352.0;1.47;550.0;0.0;2014-03-28 00:00:00.000
2375.0;5258.0;2014-04-04 00:00:00.000;550.0;507.0;22.1655;550.0;0.0;2014-03-28 00:00:00.000
2375.0;5259.0;2014-04-04 00:00:00.000;550.0;508.0;29.2845;523.0;0.0;2014-03-28 00:00:00.000
2376.0;5260.0;2014-04-04 00:00:00.000;3.0;491.0;19.9815;3.0;0.0;2014-03-28 00:00:00.000
2377.0;5261.0;2014-04-07 00:00:00.000;3.0;341.0;41.1705;3.0;0.0;2014-03-31 00:00:00.000
2377.0;5262.0;2014-04-07 00:00:00.000;3.0;342.0;39.0705;3.0;0.0;2014-03-31 00:00:00.000
2377.0;5263.0;2014-04-07 00:00:00.000;3.0;343.0;43.344;3.0;0.0;2014-03-31 00:00:00.000
2377.0;5264.0;2014-04-07 00:00:00.000;3.0;344.0;39.0705;3.0;0.0;2014-03-31 00:00:00.000
2377.0;5265.0;2014-04-07 00:00:00.000;3.0;345.0;36.9705;3.0;0.0;2014-03-31 00:00:00.000
2377.0;5266.0;2014-04-07 00:00:00.000;3.0;346.0;41.244;3.0;0.0;2014-03-31 00:00:00.000
2378.0;5267.0;2014-04-07 00:00:00.000;550.0;935.0;31.4895;550.0;0.0;2014-03-31 00:00:00.000
2378.0;5268.0;2014-04-07 00:00:00.000;550.0;936.0;48.2895;550.0;0.0;2014-03-31 00:00:00.000
2379.0;5269.0;2014-04-07 00:00:00.000;3.0;389.0;43.344;3.0;0.0;2014-03-31 00:00:00.000
2379.0;5270.0;2014-04-07 00:00:00.000;3.0;390.0;39.0705;3.0;0.0;2014-03-31 00:00:00.000
2379.0;5271.0;2014-04-07 00:00:00.000;3.0;391.0;36.9705;3.0;0.0;2014-03-31 00:00:00.000
2379.0;5272.0;2014-04-07 00:00:00.000;3.0;392.0;41.244;3.0;0.0;2014-03-31 00:00:00.000
2379.0;5273.0;2014-04-07 00:00:00.000;3.0;393.0;36.9705;3.0;0.0;2014-03-31 00:00:00.000
2380.0;5274.0;2014-04-07 00:00:00.000;550.0;487.0;5.8065;550.0;0.0;2014-03-31 00:00:00.000
2380.0;5275.0;2014-04-07 00:00:00.000;550.0;488.0;8.862;550.0;55.0;2014-03-31 00:00:00.000
2380.0;5276.0;2014-04-07 00:00:00.000;550.0;489.0;10.4685;550.0;0.0;2014-03-31 00:00:00.000
2381.0;5277.0;2014-04-07 00:00:00.000;3.0;402.0;47.4705;3.0;0.0;2014-03-31 00:00:00.000
2382.0;5278.0;2014-04-07 00:00:00.000;550.0;510.0;23.079;550.0;82.0;2014-03-31 00:00:00.000
2382.0;5279.0;2014-04-07 00:00:00.000;550.0;511.0;29.274;550.0;0.0;2014-03-31 00:00:00.000
2383.0;5280.0;2014-04-07 00:00:00.000;3.0;405.0;45.3705;3.0;0.0;2014-03-31 00:00:00.000
2383.0;5281.0;2014-04-07 00:00:00.000;3.0;406.0;43.2705;3.0;0.0;2014-03-31 00:00:00.000
2383.0;5282.0;2014-04-07 00:00:00.000;3.0;407.0;47.544;3.0;0.0;2014-03-31 00:00:00.000
2384.0;5283.0;2014-04-07 00:00:00.000;550.0;525.0;2.3205;550.0;0.0;2014-03-31 00:00:00.000
2385.0;5284.0;2014-04-07 00:00:00.000;550.0;526.0;3.6435;550.0;0.0;2014-03-31 00:00:00.000
2386.0;5285.0;2014-04-07 00:00:00.000;550.0;908.0;21.0945;468.0;0.0;2014-03-31 00:00:00.000
2386.0;5286.0;2014-04-07 00:00:00.000;550.0;909.0;30.4395;550.0;0.0;2014-03-31 00:00:00.000
2386.0;5287.0;2014-04-07 00:00:00.000;550.0;913.0;40.9395;550.0;0.0;2014-03-31 00:00:00.000
2387.0;5288.0;2014-04-07 00:00:00.000;60.0;356.0;3.6015;60.0;0.0;2014-03-31 00:00:00.000
2387.0;5289.0;2014-04-07 00:00:00.000;60.0;357.0;3.9795;60.0;0.0;2014-03-31 00:00:00.000
2388.0;5290.0;2014-04-07 00:00:00.000;550.0;935.0;31.4895;550.0;0.0;2014-03-31 00:00:00.000
2388.0;5291.0;2014-04-07 00:00:00.000;550.0;936.0;48.2895;550.0;0.0;2014-03-31 00:00:00.000
2389.0;5292.0;2014-04-07 00:00:00.000;550.0;524.0;12.9675;550.0;0.0;2014-03-31 00:00:00.000
2390.0;5293.0;2014-04-07 00:00:00.000;550.0;911.0;21.0945;550.0;0.0;2014-03-31 00:00:00.000
2390.0;5294.0;2014-04-07 00:00:00.000;550.0;912.0;30.4395;550.0;55.0;2014-03-31 00:00:00.000
2391.0;5295.0;2014-04-07 00:00:00.000;550.0;910.0;40.9395;550.0;0.0;2014-03-31 00:00:00.000
2392.0;5296.0;2014-04-07 00:00:00.000;550.0;937.0;62.9895;550.0;82.0;2014-03-31 00:00:00.000
2393.0;5297.0;2014-04-08 00:00:00.000;3.0;465.0;49.6965;3.0;0.0;2014-04-01 00:00:00.000
2393.0;5298.0;2014-04-08 00:00:00.000;3.0;466.0;45.423;3.0;0.0;2014-04-01 00:00:00.000
2393.0;5299.0;2014-04-08 00:00:00.000;3.0;467.0;43.323;3.0;0.0;2014-04-01 00:00:00.000
2394.0;5300.0;2014-04-08 00:00:00.000;3.0;462.0;47.6805;3.0;0.0;2014-04-01 00:00:00.000
2395.0;5301.0;2014-04-08 00:00:00.000;550.0;510.0;23.4045;550.0;0.0;2014-04-01 00:00:00.000
2395.0;5302.0;2014-04-08 00:00:00.000;550.0;511.0;27.867;523.0;0.0;2014-04-01 00:00:00.000
2396.0;5303.0;2014-04-08 00:00:00.000;550.0;527.0;6.7515;468.0;0.0;2014-04-01 00:00:00.000
2397.0;5304.0;2014-04-09 00:00:00.000;550.0;938.0;31.4895;550.0;0.0;2014-04-02 00:00:00.000
2397.0;5305.0;2014-04-09 00:00:00.000;550.0;939.0;48.2895;550.0;0.0;2014-04-02 00:00:00.000
2397.0;5306.0;2014-04-09 00:00:00.000;550.0;509.0;36.2775;550.0;0.0;2014-04-02 00:00:00.000
2398.0;5307.0;2014-04-09 00:00:00.000;60.0;492.0;50.7465;60.0;0.0;2014-04-02 00:00:00.000
2398.0;5308.0;2014-04-09 00:00:00.000;60.0;493.0;58.2645;60.0;0.0;2014-04-02 00:00:00.000
2398.0;5309.0;2014-04-09 00:00:00.000;60.0;494.0;50.7465;60.0;0.0;2014-04-02 00:00:00.000
2398.0;5310.0;2014-04-09 00:00:00.000;60.0;495.0;62.9265;60.0;0.0;2014-04-02 00:00:00.000
2398.0;5311.0;2014-04-09 00:00:00.000;60.0;496.0;49.6545;60.0;0.0;2014-04-02 00:00:00.000
2399.0;5312.0;2014-04-09 00:00:00.000;550.0;523.0;10.3845;550.0;0.0;2014-04-02 00:00:00.000
2400.0;5313.0;2014-04-09 00:00:00.000;3.0;433.0;43.554;3.0;0.0;2014-04-02 00:00:00.000
2400.0;5314.0;2014-04-09 00:00:00.000;3.0;434.0;39.2805;3.0;0.0;2014-04-02 00:00:00.000
2400.0;5315.0;2014-04-09 00:00:00.000;3.0;435.0;37.1805;3.0;0.0;2014-04-02 00:00:00.000
2401.0;5316.0;2014-04-09 00:00:00.000;3.0;490.0;12.7155;3.0;0.0;2014-04-02 00:00:00.000
2401.0;5317.0;2014-04-09 00:00:00.000;3.0;491.0;19.9395;3.0;0.0;2014-04-02 00:00:00.000
2402.0;5318.0;2014-04-09 00:00:00.000;3.0;528.0;38.157;3.0;0.0;2014-04-02 00:00:00.000
2403.0;5319.0;2014-04-09 00:00:00.000;3.0;505.0;44.2155;3.0;0.0;2014-04-02 00:00:00.000
2404.0;5320.0;2014-04-09 00:00:00.000;550.0;938.0;31.4895;550.0;550.0;2014-04-02 00:00:00.000
2404.0;5321.0;2014-04-09 00:00:00.000;550.0;939.0;48.2895;550.0;550.0;2014-04-02 00:00:00.000
2405.0;5322.0;2014-04-09 00:00:00.000;60.0;358.0;6.9825;60.0;0.0;2014-04-02 00:00:00.000
2406.0;5323.0;2014-04-09 00:00:00.000;3.0;375.0;43.2705;3.0;0.0;2014-04-02 00:00:00.000
2406.0;5324.0;2014-04-09 00:00:00.000;3.0;376.0;47.544;3.0;0.0;2014-04-02 00:00:00.000
2406.0;5325.0;2014-04-09 00:00:00.000;3.0;377.0;43.2705;3.0;0.0;2014-04-02 00:00:00.000
2406.0;5326.0;2014-04-09 00:00:00.000;3.0;378.0;41.1705;3.0;0.0;2014-04-02 00:00:00.000
2407.0;5327.0;2014-04-09 00:00:00.000;60.0;356.0;3.381;60.0;0.0;2014-04-02 00:00:00.000
2407.0;5328.0;2014-04-09 00:00:00.000;60.0;357.0;4.3155;60.0;0.0;2014-04-02 00:00:00.000
2408.0;5329.0;2014-04-09 00:00:00.000;3.0;394.0;43.344;3.0;0.0;2014-04-02 00:00:00.000
2408.0;5330.0;2014-04-09 00:00:00.000;3.0;395.0;39.0705;3.0;0.0;2014-04-02 00:00:00.000
2408.0;5331.0;2014-04-09 00:00:00.000;3.0;396.0;36.9705;3.0;0.0;2014-04-02 00:00:00.000
2408.0;5332.0;2014-04-09 00:00:00.000;3.0;397.0;41.244;3.0;0.0;2014-04-02 00:00:00.000
2409.0;5333.0;2014-04-09 00:00:00.000;3.0;490.0;12.3585;3.0;0.0;2014-04-02 00:00:00.000
2410.0;5334.0;2014-04-09 00:00:00.000;550.0;513.0;39.1965;550.0;0.0;2014-04-02 00:00:00.000
2411.0;5335.0;2014-04-09 00:00:00.000;3.0;410.0;36.9705;3.0;0.0;2014-04-02 00:00:00.000
2411.0;5336.0;2014-04-09 00:00:00.000;3.0;411.0;34.8705;3.0;0.0;2014-04-02 00:00:00.000
2411.0;5337.0;2014-04-09 00:00:00.000;3.0;412.0;39.144;3.0;0.0;2014-04-02 00:00:00.000
2411.0;5338.0;2014-04-09 00:00:00.000;3.0;413.0;47.5755;3.0;0.0;2014-04-02 00:00:00.000
2412.0;5339.0;2014-04-09 00:00:00.000;550.0;931.0;34.8705;550.0;82.0;2014-04-02 00:00:00.000
2412.0;5340.0;2014-04-09 00:00:00.000;550.0;932.0;39.7635;550.0;0.0;2014-04-02 00:00:00.000
2413.0;5341.0;2014-04-10 00:00:00.000;3.0;424.0;49.854;3.0;0.0;2014-04-03 00:00:00.000
2413.0;5342.0;2014-04-10 00:00:00.000;3.0;425.0;45.5805;3.0;0.0;2014-04-03 00:00:00.000
2413.0;5343.0;2014-04-10 00:00:00.000;3.0;426.0;43.4805;3.0;0.0;2014-04-03 00:00:00.000
2414.0;5344.0;2014-04-10 00:00:00.000;3.0;341.0;47.5755;3.0;0.0;2014-04-03 00:00:00.000
2414.0;5345.0;2014-04-10 00:00:00.000;3.0;342.0;45.4755;3.0;0.0;2014-04-03 00:00:00.000
2415.0;5346.0;2014-04-10 00:00:00.000;550.0;931.0;34.3455;550.0;0.0;2014-04-03 00:00:00.000
2415.0;5347.0;2014-04-10 00:00:00.000;550.0;932.0;39.2385;523.0;0.0;2014-04-03 00:00:00.000
2416.0;5348.0;2014-04-10 00:00:00.000;3.0;347.0;43.2705;3.0;0.0;2014-04-03 00:00:00.000
2416.0;5349.0;2014-04-10 00:00:00.000;3.0;348.0;41.1705;3.0;0.0;2014-04-03 00:00:00.000
2416.0;5350.0;2014-04-10 00:00:00.000;3.0;349.0;45.444;3.0;0.0;2014-04-03 00:00:00.000
2417.0;5351.0;2014-04-10 00:00:00.000;550.0;928.0;32.7705;550.0;0.0;2014-04-03 00:00:00.000
2417.0;5352.0;2014-04-10 00:00:00.000;550.0;929.0;37.086;550.0;0.0;2014-04-03 00:00:00.000
2417.0;5353.0;2014-04-10 00:00:00.000;550.0;930.0;43.0395;550.0;0.0;2014-04-03 00:00:00.000
2418.0;5354.0;2014-04-10 00:00:00.000;550.0;332.0;10.815;550.0;0.0;2014-04-03 00:00:00.000
2419.0;5355.0;2014-04-10 00:00:00.000;550.0;948.0;82.8345;550.0;0.0;2014-04-03 00:00:00.000
2419.0;5356.0;2014-04-10 00:00:00.000;550.0;907.0;82.8345;550.0;0.0;2014-04-03 00:00:00.000
2420.0;5357.0;2014-04-10 00:00:00.000;1250.0;325.0;0.21;1250.0;0.0;2014-04-03 00:00:00.000
2420.0;5358.0;2014-04-10 00:00:00.000;1250.0;326.0;0.21;1250.0;125.0;2014-04-03 00:00:00.000
2421.0;5359.0;2014-04-10 00:00:00.000;60.0;322.0;28.6965;60.0;0.0;2014-04-03 00:00:00.000
2422.0;5360.0;2014-04-10 00:00:00.000;550.0;930.0;42.5145;550.0;82.0;2014-04-03 00:00:00.000
2422.0;5361.0;2014-04-10 00:00:00.000;550.0;921.0;5.586;550.0;0.0;2014-04-03 00:00:00.000
2423.0;5362.0;2014-04-10 00:00:00.000;60.0;952.0;15.7395;60.0;0.0;2014-04-03 00:00:00.000
2424.0;5363.0;2014-04-10 00:00:00.000;550.0;933.0;43.4595;550.0;0.0;2014-04-03 00:00:00.000
2424.0;5364.0;2014-04-10 00:00:00.000;550.0;934.0;37.6215;550.0;0.0;2014-04-03 00:00:00.000
2425.0;5365.0;2014-04-10 00:00:00.000;550.0;317.0;29.5785;550.0;0.0;2014-04-03 00:00:00.000
2425.0;5366.0;2014-04-10 00:00:00.000;550.0;318.0;36.099;523.0;0.0;2014-04-03 00:00:00.000
2425.0;5367.0;2014-04-10 00:00:00.000;550.0;319.0;48.5835;550.0;0.0;2014-04-03 00:00:00.000
2426.0;5368.0;2014-04-10 00:00:00.000;550.0;928.0;32.2455;468.0;0.0;2014-04-03 00:00:00.000
2426.0;5369.0;2014-04-10 00:00:00.000;550.0;929.0;36.561;550.0;0.0;2014-04-03 00:00:00.000
2427.0;5370.0;2014-04-10 00:00:00.000;550.0;319.0;46.4205;550.0;0.0;2014-04-03 00:00:00.000
2428.0;5371.0;2014-04-10 00:00:00.000;3.0;359.0;47.523;3.0;0.0;2014-04-03 00:00:00.000
2428.0;5372.0;2014-04-10 00:00:00.000;3.0;360.0;45.423;3.0;0.0;2014-04-03 00:00:00.000
2428.0;5373.0;2014-04-10 00:00:00.000;3.0;361.0;49.6965;3.0;0.0;2014-04-03 00:00:00.000
2428.0;5374.0;2014-04-10 00:00:00.000;3.0;362.0;45.423;3.0;0.0;2014-04-03 00:00:00.000
2428.0;5375.0;2014-04-10 00:00:00.000;3.0;363.0;43.323;3.0;0.0;2014-04-03 00:00:00.000
2429.0;5376.0;2014-04-11 00:00:00.000;3.0;2.0;41.916;3.0;0.0;2014-04-04 00:00:00.000
2430.0;5377.0;2014-04-11 00:00:00.000;3.0;1.0;50.2635;3.0;0.0;2014-04-04 00:00:00.000
2431.0;5378.0;2014-04-11 00:00:00.000;3.0;366.0;41.3805;3.0;0.0;2014-04-04 00:00:00.000
2431.0;5379.0;2014-04-11 00:00:00.000;3.0;367.0;45.654;3.0;0.0;2014-04-04 00:00:00.000
2431.0;5380.0;2014-04-11 00:00:00.000;3.0;368.0;41.3805;3.0;0.0;2014-04-04 00:00:00.000
2431.0;5381.0;2014-04-11 00:00:00.000;3.0;369.0;39.2805;3.0;0.0;2014-04-04 00:00:00.000
2432.0;5382.0;2014-04-11 00:00:00.000;550.0;530.0;16.086;550.0;82.0;2014-04-04 00:00:00.000
2433.0;5383.0;2014-04-11 00:00:00.000;3.0;4.0;57.0255;3.0;0.0;2014-04-04 00:00:00.000
2434.0;5384.0;2014-04-11 00:00:00.000;550.0;512.0;37.086;550.0;0.0;2014-04-04 00:00:00.000
2435.0;5385.0;2014-04-11 00:00:00.000;550.0;513.0;26.5965;550.0;0.0;2014-04-04 00:00:00.000
2436.0;5386.0;2014-04-11 00:00:00.000;550.0;317.0;27.0585;468.0;0.0;2014-04-04 00:00:00.000
2436.0;5387.0;2014-04-11 00:00:00.000;550.0;318.0;33.579;550.0;0.0;2014-04-04 00:00:00.000
2436.0;5388.0;2014-04-11 00:00:00.000;550.0;319.0;46.0635;550.0;0.0;2014-04-04 00:00:00.000
2437.0;5389.0;2014-04-11 00:00:00.000;3.0;408.0;47.544;3.0;0.0;2014-04-04 00:00:00.000
2437.0;5390.0;2014-04-11 00:00:00.000;3.0;409.0;43.2705;3.0;0.0;2014-04-04 00:00:00.000
2437.0;5391.0;2014-04-11 00:00:00.000;3.0;410.0;41.1705;3.0;0.0;2014-04-04 00:00:00.000
2437.0;5392.0;2014-04-11 00:00:00.000;3.0;411.0;45.444;3.0;0.0;2014-04-04 00:00:00.000
2437.0;5393.0;2014-04-11 00:00:00.000;3.0;412.0;41.1705;3.0;0.0;2014-04-04 00:00:00.000
2437.0;5394.0;2014-04-11 00:00:00.000;3.0;413.0;39.0705;3.0;0.0;2014-04-04 00:00:00.000
2438.0;5395.0;2014-04-11 00:00:00.000;3.0;422.0;47.523;3.0;0.0;2014-04-04 00:00:00.000
2438.0;5396.0;2014-04-11 00:00:00.000;3.0;423.0;45.423;3.0;0.0;2014-04-04 00:00:00.000
2438.0;5397.0;2014-04-11 00:00:00.000;3.0;424.0;49.6965;3.0;0.0;2014-04-04 00:00:00.000
2438.0;5398.0;2014-04-11 00:00:00.000;3.0;425.0;45.423;3.0;0.0;2014-04-04 00:00:00.000
2438.0;5399.0;2014-04-11 00:00:00.000;3.0;426.0;43.323;3.0;0.0;2014-04-04 00:00:00.000
2439.0;5400.0;2014-04-11 00:00:00.000;3.0;320.0;47.4705;3.0;0.0;2014-04-04 00:00:00.000
2439.0;5401.0;2014-04-11 00:00:00.000;3.0;321.0;42.798;3.0;0.0;2014-04-04 00:00:00.000
2439.0;5402.0;2014-04-11 00:00:00.000;60.0;322.0;25.4205;60.0;0.0;2014-04-04 00:00:00.000
2440.0;5403.0;2014-04-11 00:00:00.000;3.0;449.0;49.854;3.0;0.0;2014-04-04 00:00:00.000
2440.0;5404.0;2014-04-11 00:00:00.000;3.0;450.0;45.5805;3.0;0.0;2014-04-04 00:00:00.000
2440.0;5405.0;2014-04-11 00:00:00.000;3.0;451.0;43.4805;3.0;0.0;2014-04-04 00:00:00.000
2441.0;5406.0;2014-04-11 00:00:00.000;550.0;941.0;62.9895;550.0;0.0;2014-04-04 00:00:00.000
2442.0;5407.0;2014-04-11 00:00:00.000;3.0;320.0;45.3705;3.0;0.0;2014-04-04 00:00:00.000
2442.0;5408.0;2014-04-11 00:00:00.000;3.0;321.0;40.488;3.0;0.0;2014-04-04 00:00:00.000
2443.0;5409.0;2014-04-11 00:00:00.000;3.0;504.0;48.762;3.0;0.0;2014-04-04 00:00:00.000
2444.0;5410.0;2014-04-11 00:00:00.000;3.0;497.0;34.188;3.0;0.0;2014-04-04 00:00:00.000
2445.0;5411.0;2014-04-14 00:00:00.000;3.0;323.0;50.2635;3.0;0.0;2014-04-07 00:00:00.000
2446.0;5412.0;2014-04-14 00:00:00.000;550.0;523.0;10.731;468.0;0.0;2014-04-07 00:00:00.000
2446.0;5413.0;2014-04-14 00:00:00.000;550.0;524.0;14.1225;550.0;0.0;2014-04-07 00:00:00.000
2447.0;5414.0;2014-04-14 00:00:00.000;60.0;492.0;50.2635;60.0;0.0;2014-04-07 00:00:00.000
2447.0;5415.0;2014-04-14 00:00:00.000;60.0;493.0;57.1515;60.0;0.0;2014-04-07 00:00:00.000
2447.0;5416.0;2014-04-14 00:00:00.000;60.0;494.0;53.2035;60.0;0.0;2014-04-07 00:00:00.000
2447.0;5417.0;2014-04-14 00:00:00.000;60.0;495.0;63.693;60.0;0.0;2014-04-07 00:00:00.000
2447.0;5418.0;2014-04-14 00:00:00.000;60.0;496.0;48.909;60.0;0.0;2014-04-07 00:00:00.000
2448.0;5419.0;2014-04-14 00:00:00.000;550.0;916.0;40.9395;550.0;0.0;2014-04-07 00:00:00.000
2449.0;5420.0;2014-04-14 00:00:00.000;60.0;506.0;9.198;60.0;0.0;2014-04-07 00:00:00.000
2450.0;5421.0;2014-04-14 00:00:00.000;550.0;351.0;5.775;550.0;0.0;2014-04-07 00:00:00.000
2450.0;5422.0;2014-04-14 00:00:00.000;550.0;352.0;1.155;550.0;55.0;2014-04-07 00:00:00.000
2450.0;5423.0;2014-04-14 00:00:00.000;550.0;679.0;5.775;550.0;0.0;2014-04-07 00:00:00.000
2451.0;5424.0;2014-04-14 00:00:00.000;550.0;507.0;23.394;550.0;0.0;2014-04-07 00:00:00.000
2451.0;5425.0;2014-04-14 00:00:00.000;550.0;508.0;27.6465;550.0;0.0;2014-04-07 00:00:00.000
2452.0;5426.0;2014-04-14 00:00:00.000;550.0;355.0;1.365;550.0;82.0;2014-04-07 00:00:00.000
2452.0;5427.0;2014-04-14 00:00:00.000;550.0;940.0;62.9895;550.0;0.0;2014-04-07 00:00:00.000
2453.0;5428.0;2014-04-14 00:00:00.000;550.0;679.0;6.195;550.0;0.0;2014-04-07 00:00:00.000
2454.0;5429.0;2014-04-14 00:00:00.000;550.0;507.0;22.1655;550.0;0.0;2014-04-07 00:00:00.000
2454.0;5430.0;2014-04-14 00:00:00.000;550.0;508.0;29.2845;550.0;0.0;2014-04-07 00:00:00.000
2455.0;5431.0;2014-04-14 00:00:00.000;3.0;491.0;19.9815;3.0;0.0;2014-04-07 00:00:00.000
2456.0;5432.0;2014-04-14 00:00:00.000;3.0;347.0;36.9705;3.0;0.0;2014-04-07 00:00:00.000
2456.0;5433.0;2014-04-14 00:00:00.000;3.0;348.0;34.8705;3.0;0.0;2014-04-07 00:00:00.000
2456.0;5434.0;2014-04-14 00:00:00.000;3.0;349.0;39.144;3.0;0.0;2014-04-07 00:00:00.000
